PortId,CountryCode,PortType,PortCode,Name,Location,Validated
34683,US,3,BWD,Brownwood Regional Airport,NULL,1
34519,US,2,BWG,Bowling Green Warren County Regional Airport,NULL,1
34068,US,2,BWI,Baltimore/Washington International Thurgood Marshall Airport,NULL,1
34387,US,3,BWL,Blackwell Tonkawa Municipal Airport,NULL,1
34520,US,3,BWM,Bowman Municipal Airport,NULL,1
34394,US,2,BWS,Blaine Municipal Airport,NULL,1
34457,US,3,BXA,Bogalusa Airport,NULL,1
34702,US,2,BXK,Buckeye Municipal Airport,NULL,1
34492,US,3,BXS,Borrego Valley Airport,NULL,1
37871,US,2,BYG,Johnson County Airport,NULL,1
33881,US,2,BYH,Arkansas International Airport,NULL,1
34738,US,2,BYI,Burley Municipal Airport,NULL,1
34399,US,3,BYW,Blakely Island,NULL,1
36772,US,2,BZN,Bozeman Yellowstone International Airport,NULL,1
34777,US,2,BZS,Buzzards Point Seaplane Base,NULL,1
34561,US,3,BZT,Hinkles Ferry Airport,NULL,1
34788,US,3,CAD,Wexford County Airport,NULL,1
35431,US,2,CAE,Columbia Metropolitan Airport,NULL,1
33639,US,2,CAK,Akron Canton Airport,NULL,1
35277,US,3,CAO,Clayton Municipal Airport,NULL,1
34914,US,3,CAR,Caribou Municipal Airport,NULL,1
35517,US,3,CBA,Corner Bay Airport,NULL,1
35636,US,3,CBE,Greater Cumberland Regional Airport,NULL,1
35549,US,3,CBF,Council Bluffs Municipal Airport,NULL,1
35375,US,3,CBK,Colby Municipal Airport,NULL,1
34784,US,3,CBZ,Cabin Creek Landing Airport,NULL,1
34785,US,2,CCB,Cable Airport,NULL,1
35576,US,3,CCG,Crane County Airport,NULL,1
34881,US,3,CCJ,Cape Charles Harbor,NULL,1
34699,US,2,CCR,Buchanan Field Airport,NULL,1
34812,US,3,CCT,Bailey Port Inc,NULL,1
35084,US,3,CCY,Northeast Iowa Regional Airport,NULL,1
35377,US,3,CDB,Cold Bay Airport,NULL,1
34998,US,3,CDC,Cedar City Regional Airport,NULL,1
37281,US,2,CDH,Camden Airport,NULL,1
35005,US,3,CDK,George T Lewis Airport,NULL,1
34857,US,3,CDL,Candle Airport,NULL,1
43280,US,2,CDN,Woodward Field,NULL,1
35051,US,3,CDR,Chadron Municipal Airport,NULL,1
35192,US,3,CDS,Childress Municipal Airport,NULL,1
35509,US,3,CDV,Merle K (Mudhole) Smith Airport,NULL,1
,US,,CDV,Port of Cordova,,
36310,US,2,CDW,Essex County Airport,NULL,1
35469,US,3,CDY,Conneaut Harbor,NULL,1
35586,US,3,CEC,Del Norte County Airport,NULL,1
,US,,CEC,Crescent City Harbor,,
35029,US,3,CEM,Central Airport,NULL,1
35297,US,3,CEU,Clemson Airport,NULL,1
35472,US,3,CEV,Mettel Field,NULL,1
34451,US,2,CEW,Bob Sikes Airport,NULL,1
35126,US,3,CEX,Chena Hot Springs Airpotr,NULL,1
38149,US,2,CEY,Kyle Oakley Field,NULL,1
35528,US,3,CEZ,Cortez Municipal Airport,NULL,1
35365,US,3,CFA,Coffee Point Airport,NULL,1
35545,US,2,CFD,Coulter Field Airport,NULL,1
35316,US,3,CFT,Clifton Airport,NULL,1
35566,US,3,CGA,Craig Seaplane Base,NULL,1
34824,US,2,CGE,Cambridge Dorchester Airport,NULL,1
35649,US,2,CGF,Cuyahoga County Airport,NULL,1
34886,US,3,CGI,Cape Girardeau Regional Airport,NULL,1
35392,US,3,CGP,Capitola Wharf,NULL,1
35395,US,2,CGS,College Park Airport,NULL,1
35173,US,2,CGX,Carthage Port,NULL,1
34959,US,3,CGZ,Casa Grande Municipal Airport,NULL,1
35113,US,3,CHA,Chattanooga Airport,NULL,1
1352,US,2,CHI,Port of Chicago,NULL,0
35179,US,3,CHK,Chickasha Municipal Airport,NULL,1
35057,US,3,CHL,Challis Airport,NULL,1
35101,US,3,CHO,Charlottesville Albemarle Airport,NULL,1
35238,US,3,CHP,Circle Hot Springs Airport,NULL,1
35223,US,3,CHU,Chuathbaluk Airport,NULL,1
35199,US,3,CHZ,Chiloquin State Airport,NULL,1
34979,US,2,CIB,Catalina Airport,NULL,1
35183,US,3,CIC,Chico Municipal Airport,NULL,1
35008,US,3,CID,The Eastern Iowa Airport,NULL,1
35569,US,2,CIG,Craig Moffat Airport,NULL,1
35055,US,3,CIK,Chalkyitsik Airport,NULL,1
35547,US,3,CIL,Council Airport,NULL,1
33904,US,2,CIN,Carroll Airport,NULL,1
34790,US,3,CIR,Cairo Airport,NULL,1
35220,US,3,CIV,Chomley Airport,NULL,1
36178,US,3,CJN,Gillespie Field Airport,NULL,1
35261,US,3,CKB,North Central West Virginia Airport,NULL,1
35601,US,3,CKD,Crooked Creek Airport,NULL,1
34981,US,3,CKI,Catalina Island,NULL,1
41543,US,2,CKK,Sharp County Regional Airport,NULL,1
35263,US,3,CKM,Fletcher Field Airport,NULL,1
35603,US,3,CKN,Crookston Municipal Airport,NULL,1
35578,US,3,CKR,Crane Island Airport,NULL,1
35271,US,2,CKV,Clarksville Regional Airport,NULL,1
35181,US,3,CKX,Chicken Airport,NULL,1
35276,US,3,CLA,Port of Claymont,NULL,1
35286,US,2,CLC,Clear Lake City Airport,NULL,1
38988,US,2,CLD,McClellan-Palomar Airport,NULL,1
35309,US,2,CLE,Cleveland Hopkins International Airport,NULL,1
35353,US,3,CLG,New Coalinga Municipal Airport,NULL,1
35339,US,3,CLI,Clintonville Municipal Airport,NULL,1
35397,US,3,CLL,Easterwood Airport,NULL,1
40718,US,3,CLM,William R Fairchild International Airport,NULL,1
,US,,CLM,Port Angeles,,
35257,US,3,CLP,Clarks Point Airport,NULL,1
35059,US,3,CLQ,St Bernard Port,NULL,1
34806,US,3,CLR,Cliff Hatfield Memorial Airport,NULL,1
35121,US,3,CLS,Chehalis-Centralia Airport,NULL,1
35097,US,3,CLT,Charlotte Douglas International Airport,NULL,1
35447,US,2,CLU,Columbus Municipal Airport,NULL,1
35291,US,3,CLW,Clearwater Air Park,NULL,1
40607,US,2,CMH,John Glenn Columbus International Airport,NULL,1
35062,US,3,CMI,Willard Airport,NULL,1
37245,US,3,CMX,Houghton County Memorial Airport,NULL,1
41825,US,3,CMY,Sparta Fort Mccoy Airport,NULL,1
34852,US,3,CND,Canandaigua Airport,NULL,1
34866,US,3,CNE,Fremont County Airport,NULL,1
35253,US,2,CNH,Claremont Municipal Airport,NULL,1
35201,US,3,CNI,Cherokee County Airport,NULL,1
34422,US,2,CNK,Blosser Municipal Airport,NULL,1
34991,US,2,CNM,Cavern City Air Terminal,NULL,1
35203,US,3,CNO,Chino Airport,NULL,1
35076,US,3,CNU,Chanute Martin Johnson Airport,NULL,1
34879,US,2,CNY,Canyonlands Field Airport,NULL,1
35492,US,3,COB,Port of Coos Bay,NULL,1
35363,US,3,COE,Coeur d'Alene Airport,NULL,1
35360,US,3,COI,Merritt Island Airport,NULL,1
35494,US,3,COJ,Copinth Port,NULL,1
35388,US,2,COM,Coleman Municipal Airport,NULL,1
35464,US,2,CON,Concord Municipal Airport,NULL,1
35490,US,3,COP,Cooperstown-Westville Airport,NULL,1
35244,US,2,COS,Colorado Springs Airport,NULL,1
35542,US,3,COT,Cotulla–La Salle County Airport,NULL,1
35432,US,2,COU,Columbia Regional Airport,NULL,1
35457,US,3,CPM,Compton Airport,NULL,1
34968,US,3,CPR,Casper/Natrona County International Airport,NULL,1
34934,US,3,CPT,Carpinteria Port,NULL,1
34936,US,3,CRB,Carrabelle Harbor,NULL,1
35599,US,3,CRM,Port of Crockett,NULL,1
35523,US,3,CRP,Corpus Christi International Airport,NULL,1
,US,,CRP,Port of Corpus Christi,,
34783,US,2,CRS,C David Campbell Field Corsicana Municipal Airport,NULL,1
35613,US,3,CRT,Crossett Municipal Airport,NULL,1
43327,US,2,CRW,Yeager Airport,NULL,1
,US,,CRW,Port of Charleston,,
41146,US,2,CRX,Roscoe Turner Airport,NULL,1
34704,US,2,CSE,Buckhorn Ranch Airport,NULL,1
35446,US,2,CSG,Columbus Airport,NULL,1
41312,US,3,CSL,San Luis Obispo County Regional Airport,NULL,1
34945,US,2,CSN,Carson City Airport,NULL,1
35592,US,3,CSQ,Creston Airport,NULL,1
35614,US,3,CSV,Crossville Memorial Airport,NULL,1
35646,US,3,CTB,Cut Bank International Airport,NULL,1
35156,US,2,CTH,Chester County G O Carlson Airport,NULL,1
34813,US,3,CTO,Calverton Executive Airport,NULL,1
35539,US,3,CTW,Cottonwood Airport,NULL,1
35530,US,3,CTX,Cortland County Airport,NULL,1
35609,US,3,CTY,Cross City Airport,NULL,1
41280,US,2,CTZ,Sampson County Airport,NULL,1
37855,US,2,CUB,Jim Hamilton L.B. Owens Airport,NULL,1
35643,US,3,CUH,Cushing Municipal Airport,NULL,1
35627,US,3,CUW,Cube Cove Airport,NULL,1
35231,US,3,CVG,Northern Kentucky International Airport,NULL,1
,US,,CVG,Port of Cincinnati,,
34900,US,3,CVI,Port of Cape Vincent,NULL,1
35345,US,3,CVN,Clovis Municipal Airport,NULL,1
33661,US,3,CVO,Corvallis Municipal Airport,NULL,1
35039,US,2,CWA,Central Wisconsin Airport,NULL,1
35129,US,2,CWF,Chennault International Airport,NULL,1
34808,US,3,CWG,Callaway Gardens Airport,NULL,1
35335,US,2,CWI,Clinton Municipal Airport,NULL,1
35017,US,3,CWS,Center Island Airport,NULL,1
35358,US,2,CWX,Cochise County Airport,NULL,1
35380,US,3,CXF,Coldfoot Airport,NULL,1
34801,US,3,CXL,Calexico International Airport,NULL,1
35474,US,3,CXO,Conroe North Houston Regional Airport,NULL,1
35119,US,3,CYF,Chefornak Airport,NULL,1
35109,US,2,CYM,Chatham Seaplane Base,NULL,1
35168,US,3,CYS,Cheyenne Regional Airport,NULL,1
43317,US,2,CYT,Yakataga Airport,NULL,1
35497,US,2,CZC,Copper Center Airport,NULL,1
35514,US,3,CZG,Tri-Cities Airport,NULL,1
34961,US,3,CZK,Cascade Locks State Airport,NULL,1
35209,US,3,CZN,Chisana Airport,NULL,1
35212,US,3,CZO,Chistochina Airport,NULL,1
34894,US,3,CZP,Cape Pole Airport,NULL,1
34937,US,3,CZT,Dimmit County Airport,NULL,1
35737,US,3,DAB,Daytona Beach International Airport,NULL,1
34103,US,2,DAG,Barstow Daggett Airport,NULL,1
35677,US,2,DAL,Dallas Love Field Airport,NULL,1
35705,US,2,DAN,Danville Regional Airport,NULL,1
35714,US,3,DAV,Port of Davenport,NULL,1
37811,US,2,DAY,Dayton International Airport,NULL,1
42670,US,2,DBN,W H 'Bud' Barron Airport,NULL,1
35976,US,3,DBQ,Dubuque Regional Airport,NULL,1
,US,,DBQ,Port of Dubuque Marina,,
35974,US,2,DBS,Dubois Municipal Airport,NULL,1
41133,US,2,DCA,Ronald Reagan Washington National Airport,NULL,1
35802,US,3,DCI,Port of Delaware City,NULL,1
35658,US,3,DCK,Dahl Creek Airport,NULL,1
35762,US,2,DCR,Decatur HI-Way Airfield,NULL,1
40711,US,2,DCU,Pryor Field Regional Airport,NULL,1
35895,US,3,DDC,Dodge City Regional Airport,NULL,1
35760,US,2,DEC,Decatur Airport,NULL,1
35766,US,3,DEH,Decorah Municipal Airport,NULL,1
35826,US,3,DEN,Denver International Airport,NULL,1
35387,US,2,DET,Coleman A. Young Municipal Airport,NULL,1
35788,US,3,DFI,Defiance Memorial Airport,NULL,1
35676,US,2,DFW,Dallas Fort Worth International Airport,NULL,1
35691,US,3,DGB,Danger Bay Airport,NULL,1
35478,US,2,DGW,Converse County Airport,NULL,1
35772,US,2,DHB,Deer Harbor Seaplane Airport,NULL,1
35920,US,3,DHN,Dothan Regional Airport,NULL,1
35668,US,3,DHT,Dalhart Municipal Airport,NULL,1
35868,US,3,DIK,Dickinson Theodore Roosevelt Regional Airport,NULL,1
35888,US,3,DIO,Diomede Island Airport,NULL,1
35812,US,3,DJN,Delta Junction Airport,NULL,1
35114,US,2,DKK,Chautauqua County Dunkirk Airport,NULL,1
35874,US,3,DLG,Dillingham Airport,NULL,1
35983,US,2,DLH,Duluth International Airport,NULL,1
35877,US,3,DLL,Dillon County Airport,NULL,1
35879,US,2,DLN,Dillon Airport,NULL,1
35900,US,3,DLO,Dolomi Airport,NULL,1
35430,US,2,DLS,Columbia Gorge Regional Airport,NULL,1
35816,US,3,DMN,Deming Municipal Airport,NULL,1
41473,US,3,DMO,Sedalia Regional Airport,NULL,1
35679,US,3,DNN,Dalton Municipal Airport,NULL,1
35821,US,3,DNS,Denison Municipal Airport,NULL,1
42611,US,2,DNV,Vermilion Regional Airport,NULL,1
35914,US,3,DOF,Dora Bay Airport,NULL,1
,US,,DEW,Deer Park Airport,NULL,1
39097,US,3,DRA,Desert Rock Airport,NULL,1
35961,US,3,DRE,Drummond Island Airport,NULL,1
35957,US,3,DRF,Drift River Airport,NULL,1
35783,US,3,DRG,Deering Airport,NULL,1
34179,US,2,DRI,Beauregard Regional Airport,NULL,1
36007,US,2,DRO,Durango La Plata County Airport,NULL,1
35792,US,3,DRT,Del Rio International Airport,NULL,1
35959,US,3,DRU,Drummond Airport,NULL,1
35844,US,3,DSI,Destin Executive Airport,NULL,1
35840,US,3,DSM,Des Moines International Airport,NULL,1
,US,,DSM,Port of Des Moines,,
35695,US,3,DSV,Dansville Municipal Airport,NULL,1
35814,US,2,DTA,Delta Municipal Airport,NULL,1
35752,US,3,DTH,Furnace Creek Airport,NULL,1
35850,US,3,DTL,Detroit Lakes Airport,NULL,1
41616,US,2,DTN,Shreveport Downtown Airport,NULL,1
35763,US,3,DTR,Decatur Shores Airport,NULL,1
35678,US,3,DTW,Detroit Metropolitan Wayne County Airport,NULL,1
36008,US,3,DUA,Durant Regional Airport–Eaker Field,NULL,1
37204,US,2,DUC,Halliburton Field Airport,NULL,1
35978,US,3,DUF,Pine Island Airport,NULL,1
34372,US,2,DUG,Bisbee Douglas International Airport,NULL,1
35975,US,2,DUJ,Dubois Regional Airport,NULL,1
36015,US,3,DUT,Unalaska Airport,NULL,1
,US,,DUT,Port of Dutch Harbor,,
35853,US,3,DVL,Devils Lake Regional Airport,NULL,1
35717,US,2,DVN,Davenport Municipal Airport,NULL,1
35713,US,3,DVT,Port of Davant,NULL,1
35725,US,3,DVV,Port of Davisville,NULL,1
35718,US,2,DWH,David Wayne Hooks Memorial Airport,NULL,1
35688,US,2,DXR,Danbury Municipal Airport,NULL,1
35946,US,3,DYL,Doylestown Airport,NULL,1
,US,,DZJ,Blairsville Airport,,
36023,US,3,EAA,Eagle Airport,NULL,1
43048,US,3,EAN,Phifer Airfield,NULL,1
37968,US,3,EAR,Kearney Regional Airport,NULL,1
40234,US,2,EAT,Pangborn Memorial Airport,NULL,1
35208,US,2,EAU,Chippewa Valley Regional Airport,NULL,1
42886,US,3,EBS,Webster City Municipal Airport,NULL,1
36094,US,3,ECA,Iosco County Airport,NULL,1
36209,US,3,ECG,Elizabeth City Regional Airport,NULL,1
36055,US,3,ECH,Port of East Chicago,NULL,1
39917,US,2,ECP,Northwest Florida Beaches International Airport,NULL,1
36159,US,3,EDA,Edna Bay Airport,NULL,1
36141,US,3,EDE,Northeastern Regional Airport,NULL,1
34793,US,2,EDK,El Dorado/Captain Jack Thomas Memorial Airport,NULL,1
39607,US,3,EED,Needles Airport,NULL,1
36163,US,3,EEK,Eek Airport,NULL,1
35873,US,2,EEN,Dillant Hopkins Airport,NULL,1
36171,US,3,EFB,Eight Fathom Bight Airport,NULL,1
39753,US,2,EFK,Northeast Kingdom International Airport,NULL,1
36060,US,3,EFO,East Fork Airport,NULL,1
37838,US,2,EFW,Jefferson Municipal Airport,NULL,1
36026,US,2,EGE,Eagle County Regional Airport,NULL,1
36032,US,3,EGV,Eagle River Airport,NULL,1
36166,US,3,EGX,Egegik Airport,NULL,1
34892,US,3,EHM,Cape Newenham Airport,NULL,1
36070,US,3,EHT,East Hartford Airport,NULL,1
36324,US,3,EKA,Eureka Airport,NULL,1
,US,,EKA,Eureka Seaport,,
36224,US,3,EKN,Elkins Airport,NULL,1
36228,US,3,EKO,Elko Airport,NULL,1
33601,US,2,EKX,Elizabethtown Airport,NULL,1
36028,US,3,ELA,Eagle Lake Airport,NULL,1
41742,US,2,ELD,South Arkansas Regional Airport,NULL,1
36206,US,3,ELI,Elim Airport,NULL,1
36216,US,3,ELK,Elk City Airport,NULL,1
36248,US,2,ELM,Elmira Corning Regional Airport,NULL,1
34514,US,2,ELN,Ellensburg Airport,NULL,1
36188,US,3,ELP,El Paso Airport,NULL,1
36191,US,3,ELS,El Segundo Seaport,NULL,1
36201,US,3,ELV,Elfin Cove Airport,NULL,1
36234,US,3,ELW,Ellamar Airport,NULL,1
36261,US,2,ELY,Ely Airport,NULL,1
42905,US,3,ELZ,Wellsville Airport,NULL,1
36264,US,3,EMB,Embarkadero/San Fransisco Airport,NULL,1
36269,US,3,EMK,Emmonak Airport,NULL,1
37985,US,3,EMM,Kemmerer Airport,NULL,1
36271,US,3,EMP,Emporia Airport,NULL,1
36186,US,3,EMT,El Monte Airport,NULL,1
37987,US,3,ENA,Kenai Airport,NULL,1
39618,US,3,ENN,Nenana Airport,NULL,1
42912,US,3,ENV,Wendover Airport,NULL,1
38009,US,3,ENW,Kenosha Airport,NULL,1
,US,,ENW,Kenosha Seaport,,
38024,US,3,EOK,Keokuk Airport,NULL,1
39620,US,3,EOS,Neosho Airport,NULL,1
36157,US,3,EOW,Edmonds Seaport,NULL,1
34674,US,2,EPG,Weeping Water Airport,NULL,1
36293,US,2,EPH,Ephrata Airport,NULL,1
36295,US,3,ERI,Erie Airport,NULL,1
,US,,ERI,Erie Seaport,,
36198,US,3,ERO,Eldred Rock Airport,NULL,1
36300,US,3,ERR,Errol Airport,NULL,1
38028,US,3,ERV,Kerrville Airport,NULL,1
35811,US,2,ESC,Escanaba Airport,NULL,1
,US,,ESC,Escanaba Seaport,,
36120,US,3,ESD,Eastsound Airport,NULL,1
36306,US,2,ESF,Alexandria Airport,NULL,1
36115,US,2,ESN,Easton Airport,NULL,1
36308,US,3,ESO,Espanola Airport,NULL,1
34364,US,2,ESP,East Stroudsburg Airport,NULL,1
36315,US,3,EST,Estherville Airport,NULL,1
36116,US,2,ESW,Easton Airport,NULL,1
42919,US,3,ETB,West Bend Airport,NULL,1
36107,US,3,ETN,Eastland Airport,NULL,1
36289,US,3,ETS,Enterprise Airport,NULL,1
36320,US,3,EUF,Eufaula Airport,NULL,1
36321,US,3,EUG,Eugene Airport,NULL,1
34260,US,2,EVA,Evadale Airport,NULL,1
36338,US,3,EVM,Eveleth Airport,NULL,1
36337,US,2,EVV,Evansville Regional Airport,NULL,1
,US,,EVV,Evansville Seaport,,
36334,US,2,EVW,Evanston Airport,NULL,1
36397,US,3,EWB,New Bedford Fall River Airport,NULL,1
,US,,EWB,New Bedford Fall River Seaport,,
39766,US,2,EWK,Newton Airport,NULL,1
35355,US,2,EWN,New Bern Airport,NULL,1
36097,US,3,EWO,Bellwood Seaport,NULL,1
39715,US,3,EWR,Newark Airport,NULL,1
,US,,EWR,Newwark Seaport,,
36349,US,3,EXI,Excursion Inlet Airport,NULL,1
43331,US,3,EYR,Yerington Airport,NULL,1
38040,US,3,EYW,Key West Airport,NULL,1
,US,,EYW,Key West Seaport,,
36362,US,3,FAI,Fairbanks Airport,NULL,1
,US,,FAI,Fairbanks Seaport,,
36409,US,3,FAK,False Island Airport,NULL,1
36395,US,2,FAL,Falcon State Airport,NULL,1
36417,US,3,FAR,Fargo Airport,NULL,1
36714,US,3,FAT,Fresno Airport,NULL,1
36437,US,3,FAY,Fayetteville Airport,NULL,1
36566,US,3,FBG,Fort Bragg Airport,NULL,1
36419,US,3,FBL,Faribault Airport,NULL,1
36569,US,3,FBR,Fort Bridger Airport,NULL,1
36365,US,3,FBY,Fairbury Airport,NULL,1
36876,US,2,FCA,Kalispell Airport,NULL,1
36532,US,2,FCM,Flying Cloud Airport,NULL,1
36561,US,3,FCY,Forrest City Airport,NULL,1
36686,US,3,FDK,Frederick Airport,NULL,1
36689,US,2,FDR,Frederick Regional Airport,NULL,1
36473,US,3,FDY,Findlay Airport,NULL,1
36454,US,3,FEB,Fernandina Beach Seaport,NULL,1
33666,US,2,FEP,Freeport Airport,NULL,1
36708,US,2,FET,Fremont Airport,NULL,1
36478,US,2,FFA,Kill Devil Hills Airport,NULL,1
36379,US,2,FFL,Fairfield Airport,NULL,1
34903,US,2,FFT,Frankford Airport,NULL,1
36455,US,2,FHB,Fernandina Beach Municipal Airport,NULL,1
36585,US,3,FHU,Fort Huachuca-Sierra Vista Airport,NULL,1
36476,US,3,FIC,Fire Cove Airport,NULL,1
36211,US,2,FID,Fishers Island Airport,NULL,1
36468,US,3,FIL,Fillmore Airport,NULL,1
36487,US,3,FIV,Five Finger Airport,NULL,1
42601,US,2,FKL,Franklin (PA) Airport,NULL,1
36675,US,2,FKN,Franklin (VA) Airport,NULL,1
36543,US,2,FLD,Fond du Lac County Airport,NULL,1
36492,US,3,FLG,Flagstaff Airport,NULL,1
36403,US,3,FLJ,Falls Bay Airport,NULL,1
36591,US,3,FLL,Fort Lauderdale Airport,NULL,1
,US,,FLL,Fort Lauderdale Seaport,,
36519,US,2,FLO,Florence Regional Airport,NULL,1
36495,US,3,FLT,Flat Airport,NULL,1
36531,US,2,FLU,Flushing/New York Airport,NULL,1
36594,US,3,FLV,Fort Leavenworth Airport,NULL,1
36401,US,2,FLX,Fallon Municipal Airport,NULL,1
36489,US,3,FMC,Five Mile Airport,NULL,1
36600,US,3,FME,Fort Meade Airport,NULL,1
34883,US,2,FMH,Falmouth Airport,NULL,1
36642,US,2,FMN,Farmington Airport,NULL,1
36598,US,3,FMS,Fort Madison Airport,NULL,1
36389,US,3,FMU,Fairmount Seaport,NULL,1
36602,US,3,FMY,Fort Myers Airport,NULL,1
36471,US,3,FNK,Fin Creek Airport,NULL,1
36572,US,3,FNL,Fort Collins Airport,NULL,1
36745,US,3,FNR,Funter Bay Airport,NULL,1
34376,US,2,FNT,Bishop International/Flint Airport,NULL,1
36568,US,2,FOB,Fort Bragg Airport,NULL,1
,US,,FOB,Fort Bragg Seaport,,
36577,US,3,FOD,Fort Dodge Airport,NULL,1
36651,US,2,FOK,Westhampton Airport,NULL,1
36554,US,3,FOP,Forest Park Airport,NULL,1
36644,US,3,FOX,Fox Airport,NULL,1
36604,US,3,FPR,Fort Pierce Airport,NULL,1
,US,,FPR,Fort Pierce Seaport,,
36391,US,3,FPT,Fairport Harbor Village Seaport,NULL,1
40366,US,3,FPY,Perry Airport,NULL,1
36718,US,3,FRD,Friday Harbor Airport,NULL,1
40941,US,2,FRG,Farmingdale Airport,NULL,1
36709,US,3,FRH,French Lick Airport,NULL,1
36607,US,3,FRI,Fort Riley Airport,NULL,1
36388,US,2,FRM,Fairmont Municipal Airport,NULL,1
36713,US,3,FRP,Fresh Water Bay Airport,NULL,1
36731,US,3,FRR,Front Royal Airport,NULL,1
36102,US,2,FRY,Fryeburg Airport,NULL,1
37858,US,2,FSD,Sioux Falls Airport,NULL,1
36611,US,3,FSI,Fort Sill Airport,NULL,1
36615,US,2,FSM,Fort Smith Regional Airport,NULL,1
36610,US,3,FSN,Fort Sheridan Airport,NULL,1
36616,US,3,FST,Fort Stockton Airport,NULL,1
36618,US,3,FSU,Fort Sumner Airport,NULL,1
36590,US,3,FTK,Fort Knox Airport,NULL,1
36635,US,3,FTL,Fortuna Ledge Airport,NULL,1
36738,US,3,FUL,Fullerton Airport,NULL,1
36624,US,3,FWA,Fort Wayne Airport,NULL,1
36415,US,3,FWL,Farewell Airport,NULL,1
36626,US,3,FWT,Fort Worth Airport,NULL,1
36499,US,3,FXM,Flaxman Island Airport,NULL,1
36551,US,2,FXY,Forest City Municipal Airport,NULL,1
36441,US,2,FYM,Fayetteville Municipal Airport,NULL,1
36631,US,3,FYU,Fort Yukon Airport,NULL,1
35949,US,2,FYV,Fayetteville Airport,NULL,1
36747,US,3,GAB,Gabbs Airport,NULL,1
36749,US,3,GAD,Gadsden Airport,NULL,1
36751,US,3,GAG,Gage Airport,NULL,1
36760,US,3,GAI,Gaithersburg Airport,NULL,1
36761,US,3,GAK,Gakona Airport,NULL,1
36161,US,2,GAL,Galena Airport,NULL,1
36780,US,3,GAM,Gambell Airport,NULL,1
37047,US,3,GBD,Great Bend Airport,NULL,1
36767,US,3,GBG,Galesburg Airport,NULL,1
36763,US,3,GBH,Galbraith Lake Airport,NULL,1
37046,US,3,GBR,Great Barrington Airport,NULL,1
36866,US,3,GCC,Gillette Airport,NULL,1
36788,US,2,GCK,Garden City Regional Airport,NULL,1
36989,US,3,GCN,Grand Canyon Airport,NULL,1
36991,US,2,GCW,Grand Canyon West Airport,NULL,1
37016,US,3,GZI,Granite City Seaport,NULL,1
,US,2,GCY,Greeneville Airport,NULL,1
35906,US,2,GDC,Donaldson Airport,NULL,1
36938,US,3,GDH,Golden Horn Airport,NULL,1
36794,US,3,GDM,Gardner Municipal Airport,NULL,1
35727,US,2,GDV,Dawson Community Airport,NULL,1
36880,US,3,GDW,Gladwin Airport,NULL,1
42134,US,2,GED,Sussex County Airport/Sussex County Airport,NULL,1
41847,US,3,GEG,Spokane International Airport,NULL,1
36782,US,3,GEK,Ganes Creek Airport,NULL,1
37125,US,3,GEY,Greybull/South Big Horn County Airport,NULL,1
42324,US,3,GFB,Togiak Fish Airport,NULL,1
40593,US,2,GFD,Pope Field Airport,NULL,1
36995,US,2,GFK,Grand Forks International Airport,NULL,1
36526,US,2,GFL,Floyd Bennett Memorial Airport,NULL,1
36847,US,2,GGE,Georgetown County Airport,NULL,1
36095,US,2,GGG,East Texas Regional Airport,NULL,1
43244,US,2,GGW,Wokal Field Glasgow International Airport,NULL,1
35028,US,2,GHM,Centerville Municipal Airport,NULL,1
36996,US,3,GHN,Grand  Haven Seaport,NULL,1
43225,US,3,GIF,Winter Haven regional Airport,NULL,1
36999,US,3,GJT,Grand Junction regional Airport,NULL,1
37159,US,3,GKN,Gulkana Airport,NULL,1
36818,US,3,GKT,Gatlinburg Pigeon Forge Airport,NULL,1
41292,US,2,GLB,San Carlos Apache Airport,NULL,1
36926,US,3,GLC,Gloucester City Seaport,NULL,1
36952,US,3,GLD,Renner Field Goodland Municipal Airpoirt,NULL,1
36758,US,2,GLE,Gainesville Municipal Airport,NULL,1
39154,US,2,GLH,Mid Delta Regional Airport,NULL,1
36914,US,3,GLQ,Glennallen Airport,NULL,1
36822,US,2,GLR,Gaylord Regional Airport,NULL,1
36779,US,3,GLS,Scholes International Airport,NULL,1
36944,US,3,GLV,Golovin Airport,NULL,1
36886,US,2,GLW,Glasgow Municipal Airport,NULL,1
37019,US,3,GMT,Granite Mountain Airport,NULL,1
37109,US,2,GMU,Greenville Downtown Airport,NULL,1
39385,US,2,GMV,Monument Valley Airport,NULL,1
36950,US,3,GNG,Gooding Airport,NULL,1
37029,US,3,GNT,Grants Airport,NULL,1
36955,US,2,GNU,Goodnews Airport,NULL,1
36759,US,2,GNV,Gainesville Regional Airport,NULL,1
37169,US,3,GOK,Guthrie Airport,NULL,1
36934,US,3,GOL,Gold Beach Airport,NULL,1
37140,US,2,GON,New London Groton Airport,NULL,1
36949,US,3,GOP,Good Hope Seaport,NULL,1
37157,US,3,GPT,Gulfport-Biloxi International Airport,NULL,1
,US,,GPT,Gulfport Seaport,,
37008,US,3,GPZ,Grand Rapids Airport,NULL,1
36769,US,3,GQQ,Galion Airport,NULL,1
,US,,GQQ,Galion Seaport,,
37006,US,3,GRA,Grand Portage Seaport,NULL,1
34015,US,2,GRB,Green Bay Airport,NULL,1
,US,,GRB,Green Bay Seaport,,
37119,US,2,GRD,Greenwood County Airport,NULL,1
37108,US,2,GRE,Greenville Airport,NULL,1
35038,US,2,GRI,Central Nebraska Regional Airport,NULL,1
